web-scraper-order,web-scraper-start-url,figure_link,figure_link-href,name,description,image-src,price
"1700698134-428","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Obi-Wan Kenobi (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/obi-wan-kenobi-foil-2272.php","Star Wars The Vintage Collection Obi-Wan Kenobi (Foil)","Star Wars The Vintage Collection Obi-Wan Kenobi (Foil) 
Vintage Collection action figure Obi-Wan Kenobi VC16 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/obi-wan-kenobi-foil-2272.jpg","C$188.40"
"1700698136-429","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Obi-Wan Kenobi (Revenge of the Sith)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/obi-wan-kenobi-revenge-of-the-sith-1817.php","Star Wars The Vintage Collection Obi-Wan Kenobi (Revenge of the Sith)","Star Wars The Vintage Collection Obi-Wan Kenobi (Revenge of the Sith) 
Vintage Collection action figure Obi-Wan Kenobi VC16 released in 2010 as part of wave 2.","/star-wars/images/thumbs/obi-wan-kenobi-revenge-of-the-sith-1817.jpg","C$137.00"
"1700698138-430","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Trooper (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-trooper-foil-2271.php","Star Wars The Vintage Collection Clone Trooper (Foil)","Star Wars The Vintage Collection Clone Trooper (Foil) 
Vintage Collection action figure Clone Trooper VC15 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/clone-trooper-foil-2271.jpg","C$112.71"
"1700698141-431","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Trooper (ROTS)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-trooper-rots-1818.php","Star Wars The Vintage Collection Clone Trooper (ROTS)","Star Wars The Vintage Collection Clone Trooper (ROTS) 
Vintage Collection action figure Clone Trooper VC15 released in 2010 as part of wave 2.","/star-wars/images/thumbs/clone-trooper-rots-1818.jpg","C$43.95"
"1700698143-432","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Sandtrooper (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/sandtrooper-foil-2270.php","Star Wars The Vintage Collection Sandtrooper (Foil)","Star Wars The Vintage Collection Sandtrooper (Foil) 
Vintage Collection action figure Sandtrooper VC14 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/sandtrooper-foil-2270.jpg","C$101.40"
"1700698145-433","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Sandtrooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/sandtrooper-1819.php","Star Wars The Vintage Collection Sandtrooper","Star Wars The Vintage Collection Sandtrooper 
Vintage Collection action figure Sandtrooper VC14 released in 2010 as part of wave 2.","/star-wars/images/thumbs/sandtrooper-1819.jpg","C$33.04"
"1700698147-434","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (Darth Vader)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-darth-vader-4190.php","Star Wars The Vintage Collection Darth Vader (Darth Vader)","Star Wars The Vintage Collection Darth Vader (Darth Vader) 
Vintage Collection action figure Darth Vader with Darth Vader name plate VC13 released in 2010 as part of wave 2.","/star-wars/images/thumbs/darth-vader-darth-vader-4190.jpg","C$163.94"
"1700698149-435","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (Anakin Skywalker) Foil","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-anakin-skywalker-foil-2269.php","Star Wars The Vintage Collection Darth Vader (Anakin Skywalker) Foil","Star Wars The Vintage Collection Darth Vader (Anakin Skywalker) Foil 
Vintage Collection action figure Darth Vader (Anakin Skywalker) VC13 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/darth-vader-anakin-skywalker-foil-2269.jpg","C$232.94"
"1700698151-436","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (Anakin Skywalker)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-anakin-skywalker-1820.php","Star Wars The Vintage Collection Darth Vader (Anakin Skywalker)","Star Wars The Vintage Collection Darth Vader (Anakin Skywalker) 
Vintage Collection action figure Darth Vader (Anakin Skywalker) VC13 released in 2010 as part of wave 2.","/star-wars/images/thumbs/darth-vader-anakin-skywalker-1820.jpg","C$161.13"
"1700698154-437","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Sidious (ROTS)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-sidious-rots-1821.php","Star Wars The Vintage Collection Darth Sidious (ROTS)","Star Wars The Vintage Collection Darth Sidious (ROTS) 
Vintage Collection action figure Darth Sidious VC12 released in 2010 as part of wave 2.","/star-wars/images/thumbs/darth-sidious-rots-1821.jpg","C$84.51"
"1700698156-438","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Sidious (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-sidious-foil-2268.php","Star Wars The Vintage Collection Darth Sidious (Foil)","Star Wars The Vintage Collection Darth Sidious (Foil) 
Vintage Collection action figure Darth Sidious VC12 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/darth-sidious-foil-2268.jpg","C$124.01"
"1700698158-439","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Cloud Car Pilot (Twin Pod)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/cloud-car-pilot-twin-pod-1822.php","Star Wars The Vintage Collection Cloud Car Pilot (Twin Pod)","Star Wars The Vintage Collection Cloud Car Pilot (Twin Pod) 
Vintage Collection action figure Cloud Car Pilot (Twin Pod) VC11 released in 2010 as part of wave 1.","/star-wars/images/thumbs/cloud-car-pilot-twin-pod-1822.jpg","C$43.07"
"1700698160-440","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","4-LOM","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/4-lom-1823.php","Star Wars The Vintage Collection 4-LOM","Star Wars The Vintage Collection 4-LOM 
Vintage Collection action figure 4-LOM VC10 released in 2010 as part of wave 1.","/star-wars/images/thumbs/4-lom-1823.jpg","C$49.02"
"1700698162-441","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Boba Fett (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/boba-fett-reissue-1942.php","Star Wars The Vintage Collection Boba Fett (Reissue)","Star Wars The Vintage Collection Boba Fett (Reissue) 
Vintage Collection action figure Boba Fett VC09 reissued in 2019 and originally released in 2010 as part of wave 1 featuring Empire Strikes Back artwork.","/star-wars/images/thumbs/boba-fett-reissue-1942.jpg","C$78.30"
"1700698164-442","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Boba Fett (VC-09 ROTJ)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/boba-fett-vc-09-rotj-1863.php","Star Wars The Vintage Collection Boba Fett (VC-09 ROTJ)","Star Wars The Vintage Collection Boba Fett (VC-09 ROTJ) 
Vintage Collection Boba Fett featuring Return of the Jedi artwork.","/star-wars/images/thumbs/boba-fett-vc-09-rotj-1863.jpg","C$199.35"
"1700698167-443","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Boba Fett (ESB) Foil","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/boba-fett-esb-foil-2267.php","Star Wars The Vintage Collection Boba Fett (ESB) Foil","Star Wars The Vintage Collection Boba Fett (ESB) Foil 
Vintage Collection action figure Boba Fett (ESB) VC09 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/boba-fett-esb-foil-2267.jpg","C$165.12"
"1700698171-444","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-reissue-1943.php","Star Wars The Vintage Collection Darth Vader (Reissue)","Star Wars The Vintage Collection Darth Vader (Reissue) 
Reissued in 2019, vintage Collection action figure Darth Vader VC08 released in 2010 as part of wave 1.","/star-wars/images/thumbs/darth-vader-reissue-1943.jpg","C$34.24"
"1700698173-445","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (ROTJ)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-rotj-3701.php","Star Wars The Vintage Collection Darth Vader (ROTJ)","Star Wars The Vintage Collection Darth Vader (ROTJ) 
Vintage Collection action figure Darth Vader VC08 released in 2010 as part of wave 1 with ROTJ cardback.","/star-wars/images/thumbs/darth-vader-rotj-3701.jpg","C$74.00"
"1700698175-446","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-foil-2266.php","Star Wars The Vintage Collection Darth Vader (Foil)","Star Wars The Vintage Collection Darth Vader (Foil) 
Vintage Collection action figure Darth Vader VC08 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/darth-vader-foil-2266.jpg","C$137.03"
"1700698177-447","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (ESB)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-esb-1825.php","Star Wars The Vintage Collection Darth Vader (ESB)","Star Wars The Vintage Collection Darth Vader (ESB) 
Vintage Collection action figure Darth Vader VC08 released in 2010 as part of wave 1.","/star-wars/images/thumbs/darth-vader-esb-1825.jpg","C$36.24"
"1700698180-448","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Dack Ralter","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/dack-ralter-1826.php","Star Wars The Vintage Collection Dack Ralter","Star Wars The Vintage Collection Dack Ralter 
Vintage Collection action figure Dack Ralter VC07 released in 2010 as part of wave 1.","/star-wars/images/thumbs/dack-ralter-1826.jpg","C$61.38"
"1700698182-449","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","C-3PO (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/c-3po-reissue-1930.php","Star Wars The Vintage Collection C-3PO (Reissue)","Star Wars The Vintage Collection C-3PO (Reissue) 
Vintage Collection action figure C-3PO VC06 reissues released again in 2020.","/star-wars/images/thumbs/c-3po-reissue-1930.jpg","C$36.05"
"1700698184-450","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","C-3PO","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/c-3po-1827.php","Star Wars The Vintage Collection C-3PO","Star Wars The Vintage Collection C-3PO 
Vintage Collection action figure C-3PO VC06 released in 2010 as part of wave 1.","/star-wars/images/thumbs/c-3po-1827.jpg","C$30.15"
"1700698186-451","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","AT-AT Commander","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/at-at-commander-1828.php","Star Wars The Vintage Collection AT-AT Commander","Star Wars The Vintage Collection AT-AT Commander 
Vintage Collection action figure AT-AT Commander VC05 released in 2010 as part of wave 1.","/star-wars/images/thumbs/at-at-commander-1828.jpg","C$74.97"
"1700698188-452","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Bespin Fatigues) Reissue","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-bespin-fatigues-reissue-1929.php","Star Wars The Vintage Collection Luke Skywalker (Bespin Fatigues) Reissue","Star Wars The Vintage Collection Luke Skywalker (Bespin Fatigues) Reissue 
Star Wars Vintage Collection reissue of Luke Skywalker (Bespin Fatigues) released in 2020.","/star-wars/images/thumbs/luke-skywalker-bespin-fatigues-reissue-1929.jpg","C$31.93"
